Elapsed [0:00:25.150958], G_step [290/10000], D_step[290/10000], d_out_gp: 0.6637, g_loss: 1.4323, 
Elapsed [0:00:25.136600], G_step [300/10000], D_step[300/10000], d_out_gp: 0.7049, g_loss: 1.0728, 
Elapsed [0:00:25.163045], G_step [310/10000], D_step[310/10000], d_out_gp: 0.9171, g_loss: 0.8298, 
Elapsed [0:00:25.165293], G_step [320/10000], D_step[320/10000], d_out_gp: 0.6309, g_loss: 1.6768, 
Elapsed [0:00:25.164796], G_step [330/10000], D_step[330/10000], d_out_gp: 0.6542, g_loss: 1.6211, 
Elapsed [0:00:25.166637], G_step [340/10000], D_step[340/10000], d_out_gp: 0.6568, g_loss: 1.3070, 
Elapsed [0:00:25.153226], G_step [350/10000], D_step[350/10000], d_out_gp: 0.6440, g_loss: 2.5474, 
Elapsed [0:00:25.158281], G_step [360/10000], D_step[360/10000], d_out_gp: 0.6185, g_loss: 1.4407, 
Elapsed [0:00:25.160020], G_step [370/10000], D_step[370/10000], d_out_gp: 0.9582, g_loss: 0.7408, 
Elapsed [0:00:25.173793], G_step [380/10000], D_step[380/10000], d_out_gp: 0.7050, g_loss: 1.7394, 
Elapsed [0:00:25.157625], G_step [390/10000], D_step[390/10000], d_out_gp: 0.6827, g_loss: 1.8213, 
Elapsed [0:00:25.159569], G_step [400/10000], D_step[400/10000], d_out_gp: 0.6700, g_loss: 1.9720, 
Elapsed [0:00:25.180551], G_step [410/10000], D_step[410/10000], d_out_gp: 0.6089, g_loss: 2.1068, 
Elapsed [0:00:25.155999], G_step [420/10000], D_step[420/10000], d_out_gp: 0.6697, g_loss: 1.9199, 
Elapsed [0:00:25.157513], G_step [430/10000], D_step[430/10000], d_out_gp: 0.7007, g_loss: 1.7528, 
Elapsed [0:00:25.126215], G_step [440/10000], D_step[440/10000], d_out_gp: 0.7557, g_loss: 1.7987, 
Elapsed [0:00:25.161204], G_step [450/10000], D_step[450/10000], d_out_gp: 0.6805, g_loss: 1.9154, 
Elapsed [0:00:25.166301], G_step [460/10000], D_step[460/10000], d_out_gp: 0.7181, g_loss: 1.4671, 
Elapsed [0:00:25.167804], G_step [470/10000], D_step[470/10000], d_out_gp: 1.0188, g_loss: 0.6932, 
Elapsed [0:00:25.159718], G_step [480/10000], D_step[480/10000], d_out_gp: 1.0188, g_loss: 0.6930, 
Elapsed [0:00:25.152219], G_step [490/10000], D_step[490/10000], d_out_gp: 1.0181, g_loss: 0.6935, 
Elapsed [0:00:25.160923], G_step [500/10000], D_step[500/10000], d_out_gp: 1.0151, g_loss: 0.6963, 
Elapsed [0:00:25.170157], G_step [510/10000], D_step[510/10000], d_out_gp: 0.7935, g_loss: 1.3978, 
Elapsed [0:00:25.145518], G_step [520/10000], D_step[520/10000], d_out_gp: 0.6739, g_loss: 2.2866, 
Elapsed [0:00:25.178496], G_step [530/10000], D_step[530/10000], d_out_gp: 0.6130, g_loss: 2.3484, 
Elapsed [0:00:25.163423], G_step [540/10000], D_step[540/10000], d_out_gp: 0.6289, g_loss: 1.8016, 
Elapsed [0:00:25.159956], G_step [550/10000], D_step[550/10000], d_out_gp: 0.7359, g_loss: 1.8614, 
